Unnamed: 0,amount,amount_usd,coincode,n-transactions,pool_usd,price,transactionHash,transactionInstant,volume
0x376c0833f140cb25fea063ca38c4f7c4bf0789c9,200000000.0,0.1828854985380934,Baby Akita (BBA),1,2.950796709591729,9.144274926904671e-10,0x5317b478acc30b72dc56da605e2675fe457403530236f5d68d568560c00db2dc,2021-11-09 13:33:28,149.3492358457297
0x9f0b91e4ee5aaf23f257782dedec19dc5cdbd11b,9.0,0.3245090526510655,Cultecoin (CULTE),1,21.1008452290954,0.0360565614056739,0x94bcd93878f54238cfe4a2b6d3e89709914def3984f54f62279297aef453b486,2021-11-09 13:34:14,29.508838653564453
0x1b0d8c7dfcdbf0190640c568d90856daee8c8146,250.0,0.6280995163328217,POWER ABILIT... (POA),1,4.631587029484138,0.0025123980653312,0x8932a9c60be5c483cb2249148ff416ffcda7401ccc4863c57fe0179392a38ad7,2021-11-09 13:34:54,25.597168803215027
0x906f5623de836f9dc4219154e5cdb7e8e991117b,45770441344.0512,9.076902589566604,SoilDog (SDG),1,7873.876965694044,1.9831363480497288e-10,0xcf8ceb2b5232130f0a3861430b727c5775a595be2426a342c931ed8be4343103,2021-11-09 13:35:22,28028.469794094563
0xf4308ae29c84238f3386c01d3cf6266ac6939ade,131458.60927152316,8.266938596396068,Lazymint tok... (LAZY),1,5447.33693039795,6.288624717853963e-05,0xf6d7471a58e3e7f28084118468f4c1c7f67609f2cf4f36d38557a2efc51fbbbf,2021-11-09 13:35:39,4892.370029449463
0x589bc319f9eb4a235a4723a66f3fa65e828efbbe,139942177662.4391,49.29630324845815,Hokkaido Inu (HOKI),1,3439.772546469627,3.5226194183834976e-10,0xaa8b5de36e46b00335ffc4b992fea68b62c10bb4fdbc646ada1920dde37431dc,2021-11-09 13:37:19,346.97946643829346
0x86ef5e73edb2fea111909fe35afcc564572acc06,504.2560783726766,21.422172286766465,BananaSplitB... (BANANA...),5,1.2731217347448232,0.0424827249597061,0x36e3823a0339b96f6af5b0dc1710de43fc5757f4bbceb3bad5e1d5768d541ffb,2021-11-09 17:20:04,37.932157054543495
0x57c56665b2bcdf3cb86e40a9d3dc21f5b0aed7ad,8819366000.0,11.251198126451875,EverMars (EVM),1,232.44282281206475,1.2757377487737642e-09,0x1d5ae3e96e23ceff6f1ddaf39cb334651ffd6605715fe4e89e071e511e0037d5,2021-11-09 13:39:55,19915.961255069124
0x4d864e4f542b4b40acb3151c9dad2e2c9236a88f,1000.0,0.9830236150094565,Token X (TKX),1,1.049112019705924,0.0009830236150094,0x98d67c4e349fbf66be4eb7892b66838f104a87ae8b0c7f8a4ef04200502ec4b5,2021-11-09 13:40:31,2328.024642978795
0xe5948fcf982fb720ba1578c70527ed28ed549486,5127248.0374,95.92711424693331,BABYSPORTEMO... (BSGO),10,4190.1150066136,1.87225515200484e-05,0x358c0d083beb95e742c7c948ee4867787a6ab59d1ba0f16deba5db88746edf30,2021-11-09 14:11:19,3441.170336723328
0xb89add4a17eadb084a065f9cace752a268dab8b3,10001250000.0,1.0656935877230844,ZETBNB Token (ZETBNB),1,226.3085397465012,1.065560392674e-10,0xaaf18dd267c165c5122f26ad64539f2039a01b48f7eb04f5d05b4bf3d69a2332,2021-11-09 13:43:46,77.05679383128881
0xe27362da6fb53b31ce330d6a9a71739b68df6e94,795.6790585346241,3.25618225128395,FC Porto (FCPOR),6,447.7673345841344,0.009934779731354,0x8eaeaca5172d688edfab16b8b6661a5503a625388bcf183a9bec90f660df5b50,2021-11-09 14:08:58,589.2456243433408
0x7fea7a3d15518065f0bc28e0fbef3236fb7534fc,1890871.2286503832,0.2182637861321722,MoonRatX Tok... (MRX),1,1204.058740117095,1.1543027511606853e-07,0x6a2fdff1e769bccb29f6c5561396f995af7ab68ce3ee0afe6b71dafe548bb0c7,2021-11-09 13:47:04,67.20873892307281
0x5552d17c763e7b15a11184b4df93764e38459cc3,1060.033302,305.3127619445351,eros endless (EEL),3,3529.55278936088,0.2880218587175435,0x7803fe4657e1f8d326c7e39e8f54b035397b6d91f56cf8c56847cda9ec31f953,2021-11-09 14:05:01,12775.297508001328
0xd54add3414f57c47cd8103cc588b7c1e36e53eb2,491671.7378666667,1.2549075238380458,UNICORN CAKE (UNIC),1,2336.766452647431,2.5523279602830376e-06,0xd8f7041422e1926e3629999d6bca88bdde0abacd42aab59d70d9c90789811864,2021-11-09 13:51:07,18481.76241214573
0x413561e212de90a870debf83ae149f307ec2ba45,12533097.8,39.94993850256154,SingleDoge (Sdoge),1,7215.541943518118,3.1875549955862896e-06,0xf40f5f3007701d0da70ce26a76e96476d5ac398cdaf8b19bb9d514ce5dc3625b,2021-11-09 13:51:13,395.1039135456085
0x23745f2f0593439deab79e1d89f3738e67c18205,20951245976.67574,204.2428261257368,SHIBA JUNIOR (SHIBJ),1,6437.299030197829,9.74848113344251e-09,0x97425b1ad553ce7858bc24226ae81cdff65cb1b609713d9236a7297eb1ab71fc,2021-11-09 13:56:28,5338.741101026535
0x1a29770f8db6366cf2011cb2c412d9bbcd86cc4f,10.0,4.783290493852997,Bzzt (Bzzt),1,8966.349130863046,0.4783290493852997,0x81be9ee8235d46fef47643fb04845151cc0a2dcfabe7337e6bbffdc8db6b2766,2021-11-09 14:03:37,205.6405769586563
0x359318a353b53a0ca8847815a769d398e2777dd2,240.0,7.259070575237274,ccFOUND (FOUND),1,142.2840919486384,0.0302461273968219,0xa00988ce2d72fcb5b1c779903dda8ce709141e62c5e6b7f978a3f30c27f59787,2021-11-09 14:07:46,4317.036656856537
0xd3a13f8ba5121d896a4b4f41878c04d83f5ac0da,258.781357103,6.644787515786787,BabyBoo (BOO),2,9642.316332436863,0.0299343913774319,0xeb8eb13b408c0347e5e995b7a1a571efbbf0bffd9cb961406464211a508dca06,2021-11-09 17:19:22,232513.0364226848
0x2fa80212cb11751bc07c243089ff2efc4ea4194e,5000.0,0.0001698589002785,SafeMoon Elo... (SME),1,2991.673291476392,3.397178005570822e-08,0x6be6bea7d0edb9be3b109c32372b23ec8ff468738f5c8af2718c5485844c4dc8,2021-11-09 14:12:19,11398.513014579192
